X,company_name,main_activity,address,company_city,postcode,country,clustered,clustered_unit_ecoinvent,ecoinvent,group,sector,subsector,sector_ecoinvent_delimited,sector_ecoinvent,co2_products,input_1_sector_ecoinvent_delimited,input_2_sector_ecoinvent_delimited,input_3_sector_ecoinvent_delimited,companies_id,products_companies_id,products_id,delimited_products_id,delimited_id,clustered_delimited_id,clustered_id,main_activity_id,categories_id,categories_sector_ecoinvent_delimited_id,sector_ecoinvent_delimited_id,sector_ecoinvent_delimited_sector_ecoinvent_id,sector_ecoinvent_id,time,inputs,co2_input,id,relative_all,relative_unit,relative_sector,relative_sector_unit,TR_relative_all,TR_relative_unit,TR_relative_sector,TR_relative_sector_unit,low_TR_relative_all,medium_TR_relative_all,high_TR_relative_all,low_TR_relative_unit,medium_TR_relative_unit,high_TR_relative_unit,low_TR_relative_sector,medium_TR_relative_sector,high_TR_relative_sector,low_TR_relative_sector_unit,medium_TR_relative_sector_unit,high_TR_relative_sector_unit
21,bst procontrol gmbh,manufacturer/ producer,industriestrasse 1 | 57482 wenden,wenden,57482,germany,"measurement instruments, output flow",m3,ordinary transforming activity,mechanical_engineering_industry_equipment,food_industry_machines_equipment,cheese_making_machinery,infrastructure & machinery,infrastructure & machinery transport,38.75,infrastructure & machinery,infrastructure & machinery,minerals,bst-procontrol-gmbh_00000005104947-001,62b8d1bf27ebd0a8c5ecaf528d439dfffe194414,bd600a45c4a0baec579dfa3fd28f5dc8ab0929e2,39f3b93fd27c628ca4f708f26968823d56b4d083,829d6489e8fa8e1843172156e3a4aa5d24dd8126,b653e1e6f196fd02a9c9bcc0c87a2610226badcf,829d6489e8fa8e1843172156e3a4aa5d24dd8126,fd62c01c0168c1f02250969af71e56bf0ea681f5,62f7b91934bea48531ae124ce62df8e4fe7e83b7,d49be8afa0be6e7669328d084669655044a6bdbc,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,2ac3ff73ef549bf80f2356c288f6f7170e5fc628,7ed0855a906be706ebf375a90c47f080611dee83,1,household brushes,25.08,21,0.3103448275862069,0.08812260536398467,0.2222222222222222,0.05747126436781609,medium,low,low,low,28.57142857142857,45.23809523809524,26.190476190476193,61.904761904761905,38.095238095238095,0,80.95238095238095,19.047619047619047,0,90.47619047619048,9.523809523809524,0
22,bst procontrol gmbh,manufacturer/ producer,industriestrasse 1 | 57482 wenden,wenden,57482,germany,"regulation equipment, output flow",kg,ordinary transforming activity,energy_raw_materials,energy,oil_drilling_and_extraction,fuels,transport fuels,36.83,transport,agriculture & animal husbandry,infrastructure & machinery,bst-procontrol-gmbh_00000005104947-001,62b8d1bf27ebd0a8c5ecaf528d439dfffe194414,bd600a45c4a0baec579dfa3fd28f5dc8ab0929e2,daea232e3409741ba63e8d2c9da44eb47163061c,63087df89e65258a7bf9015a1772b9377d26984f,9897b8bd8475b4c243333c8dfd82d6169e66a70f,63087df89e65258a7bf9015a1772b9377d26984f,fd62c01c0168c1f02250969af71e56bf0ea681f5,cdfc70ca6c21cf64249639a25d154bc607816282,546510b0b988b6ad1b66fb23d6535189b8ad41a9,7427777a09bebc7de3415910114643c3e6cc0740,9f63fde3b4380598727f88d78768d390e2782e1d,9ae477638aa5d426be4e738c94e54f3ab6ab08be,1,electromagnetic field measurements,26.69,22,0.3448275862068966,0.24904214559386972,0.007662835249042145,0.007662835249042145,medium,low,low,low,28.57142857142857,45.23809523809524,26.190476190476193,61.904761904761905,38.095238095238095,0,80.95238095238095,19.047619047619047,0,90.47619047619048,9.523809523809524,0
23,bst procontrol gmbh,manufacturer/ producer,industriestrasse 1 | 57482 wenden,wenden,57482,germany,"regulation instruments, output flow",kg,ordinary transforming activity,construction_public_works,partitions,NA,infrastructure & machinery,infrastructure & machinery cement & concrete,39.05,agriculture & animal husbandry,infrastructure & machinery,infrastructure & machinery,bst-procontrol-gmbh_00000005104947-001,62b8d1bf27ebd0a8c5ecaf528d439dfffe194414,bd600a45c4a0baec579dfa3fd28f5dc8ab0929e2,5adb35244d58ec9cbe4b9b5576729681240b3c30,963a9c4f04bf4700c4ccab4bf443f8b844fdbe37,3ce753d301b667e4c8a5de426130e4f7d15530e4,963a9c4f04bf4700c4ccab4bf443f8b844fdbe37,fd62c01c0168c1f02250969af71e56bf0ea681f5,a18c3f4edf88f736d64d2a9824c14af1370b2349,96b3eed0864f4a87fc5f164bbd01acfbe5c234b8,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,eb67478ae1b72436ea3c12e066450d6dce359d3e,9c1c9321bdbcf839f433f35990df76789e0f7f53,1,exporters of used shoes clothing,53.77,23,0.6130268199233716,0.42528735632183906,0.41762452107279696,0.29118773946360155,medium,medium,medium,low,28.57142857142857,45.23809523809524,26.190476190476193,61.904761904761905,38.095238095238095,0,80.95238095238095,19.047619047619047,0,90.47619047619048,9.523809523809524,0
24,bst procontrol gmbh,manufacturer/ producer,industriestrasse 1 | 57482 wenden,wenden,57482,germany,"measurement equipment, temperature",m3,ordinary transforming activity,business_services,environment,chemical_waste_collection_and_recycling,waste treatment & recycling,electronics waste treatment & recycling,70.23,minerals,infrastructure & machinery,infrastructure & machinery,bst-procontrol-gmbh_00000005104947-001,d2a29c315b80a81779889d7573c1e2bc906940de,726ad9b5f14f2afeea52a1578730f47ab0452df6,d7760d8197acecfce9b92f52ff2250ce5191ea93,130ce751990d1ca5f35025583f871239b1856908,b09b44e468d7849adc5046cd4aeb29c85241a6e6,130ce751990d1ca5f35025583f871239b1856908,fd62c01c0168c1f02250969af71e56bf0ea681f5,f85a6dcb22230fa342b812a6f8dd1a8194e8343d,8385fe68e6b641fd3bf6701fd98d45723cec4109,afbef46281872c71ee270bfb66e27e611955aa59,4969df5cb668fc8e5d3c3374cedf6d9c4ec1ca2c,18b06fafe1c1db0eb128ee0faa7fb4a65ae6a5fe,1,welded structures,29.62,24,0.38122605363984674,0.11685823754789272,0.0038314176245210726,0.0038314176245210726,medium,low,low,low,28.57142857142857,45.23809523809524,26.190476190476193,61.904761904761905,38.095238095238095,0,80.95238095238095,19.047619047619047,0,90.47619047619048,9.523809523809524,0
25,bst procontrol gmbh,manufacturer/ producer,industriestrasse 1 | 57482 wenden,wenden,57482,germany,temperature measurement instrument,kg,ordinary transforming activity,vehicles_transport_equipment,aeronautical_equipment_manufacturers,NA,infrastructure & machinery,infrastructure & machinery cement & concrete,96.32,infrastructure & machinery,infrastructure & machinery,infrastructure & machinery,bst-procontrol-gmbh_00000005104947-001,d2a29c315b80a81779889d7573c1e2bc906940de,726ad9b5f14f2afeea52a1578730f47ab0452df6,f3a8a5e4dddb3e608d2961ad8e289c66e53fa5aa,d923cb15ae5605fb80d62781b1cad17f734d5630,568b4c84cdc7f5340f6f768db8e363bf5e2e7b34,e720d9ffd32c1a3b22e24aa7c0ec42f766d7d099,fd62c01c0168c1f02250969af71e56bf0ea681f5,66ce2b5a14f5175b55e743cfa63f48d4612e2db3,c71abd3893701ea73ff42951465bcefad6cb3900,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,eb67478ae1b72436ea3c12e066450d6dce359d3e,9c1c9321bdbcf839f433f35990df76789e0f7f53,1,food protection,46.76,25,0.5651340996168582,0.3850574712643678,0.38697318007662834,0.26436781609195403,medium,medium,medium,low,28.57142857142857,45.23809523809524,26.190476190476193,61.904761904761905,38.095238095238095,0,80.95238095238095,19.047619047619047,0,90.47619047619048,9.523809523809524,0
26,bst procontrol gmbh,manufacturer/ producer,industriestrasse 1 | 57482 wenden,wenden,57482,germany,"regulation equipment, temperature",kg,ordinary transforming activity,food_related_products,tinned_foods,tinned_foods,agriculture & animal husbandry,agriculture & animal husbandry,55.18,infrastructure & machinery,metals,infrastructure & machinery,bst-procontrol-gmbh_00000005104947-001,d2a29c315b80a81779889d7573c1e2bc906940de,726ad9b5f14f2afeea52a1578730f47ab0452df6,d77f0044a1f6b39338994708e3802aa4f422fa85,f3b053d54ba15652f0347bad58078c34b7367472,51ae26e0ac9ddf95576121e9e8b0efdc481f4118,f3b053d54ba15652f0347bad58078c34b7367472,fd62c01c0168c1f02250969af71e56bf0ea681f5,dee96d45b3c857539ba71f97dc84a1d3cd0a8b5f,f8a8c247157c10ab9247fcd4e0c60a93102d6d38,6cab14408b4e9298a6255076bc425621d67ffbb6,dcab748194be5b00a56a0ea7e618034f4374e08f,6cab14408b4e9298a6255076bc425621d67ffbb6,1,hydraulic valve,96,26,0.9578544061302682,0.6398467432950191,0.1417624521072797,0.07662835249042145,high,medium,low,low,28.57142857142857,45.23809523809524,26.190476190476193,61.904761904761905,38.095238095238095,0,80.95238095238095,19.047619047619047,0,90.47619047619048,9.523809523809524,0
27,bst procontrol gmbh,manufacturer/ producer,industriestrasse 1 | 57482 wenden,wenden,57482,germany,"regulation instruments, temperature",m3,ordinary transforming activity,glass_construction_materials,construction_materials,laths_plaster_base,minerals,waste treatment & recycling minerals,49.17,infrastructure & machinery,infrastructure & machinery,infrastructure & machinery,bst-procontrol-gmbh_00000005104947-001,d2a29c315b80a81779889d7573c1e2bc906940de,726ad9b5f14f2afeea52a1578730f47ab0452df6,7eb005ba043186a0ba90ed9ae758f1acadbabe97,5b66471f30bd63fa577c8d579b61acc0cab75a70,753a183e641f89602403a203499098882a5bdfc9,5b66471f30bd63fa577c8d579b61acc0cab75a70,fd62c01c0168c1f02250969af71e56bf0ea681f5,c04fe39d1d77fd4ff317c300c22a47854f41b849,56f4c4b92be31bdb29265d4823a6eb2b9b15311d,b4d19a5eafe6de34ff8436e939e2f2b78171d1ab,e5a4bf2634ea608bff739f3e130e5380d561eb3f,74fef51b1964349ae595019ab0ea2ecde4f9d63f,1,equipment for canning,25.71,27,0.3218390804597701,0.09195402298850575,0.007662835249042145,0.0038314176245210726,medium,low,low,low,28.57142857142857,45.23809523809524,26.190476190476193,61.904761904761905,38.095238095238095,0,80.95238095238095,19.047619047619047,0,90.47619047619048,9.523809523809524,0
28,bst procontrol gmbh,manufacturer/ producer,industriestrasse 1 | 57482 wenden,wenden,57482,germany,testing equipment,kg,ordinary transforming activity,food_related_products,meats,fresh_turkey,infrastructure & machinery,electronics infrastructure & machinery,29.6,infrastructure & machinery,metals,infrastructure & machinery,bst-procontrol-gmbh_00000005104947-001,78219c6f06967d0b3da21a88ac0cf199c791887d,21924b62505c4fd84b920e8be057c7752a7c960b,21924b62505c4fd84b920e8be057c7752a7c960b,21924b62505c4fd84b920e8be057c7752a7c960b,a1f989aeb1f590cf13b829d2aafc6286eba1b24c,21924b62505c4fd84b920e8be057c7752a7c960b,fd62c01c0168c1f02250969af71e56bf0ea681f5,ea4e6658e848139724e8f1cbdcf38c1973dc4c51,c8a80a35a8ce82079c175851d1d1dd5d5feae443,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,3944a4da30a794b1b7cbd8ace721ce54f953f770,447bb266a8b2946c7f3366989f40decd5c588404,1,heat-resistant cast iron,-4.97,28,0.0038314176245210726,0.0038314176245210726,0.0038314176245210726,0.0038314176245210726,low,low,low,low,28.57142857142857,45.23809523809524,26.190476190476193,61.904761904761905,38.095238095238095,0,80.95238095238095,19.047619047619047,0,90.47619047619048,9.523809523809524,0
29,galva 45,service provider,17 rue de la gare | 45300 escrennes,escrennes,45300,france,surface treatment,kg,not_mapped,food_related_products,oils_and_fats_edible,NA,agriculture & animal husbandry,agriculture & animal husbandry waste treatment & recycling,13.42,infrastructure & machinery,infrastructure & machinery,infrastructure & machinery,galva-45_fra257577-00101,309d00103a7759a093c0d36b0989de1badef6387,6b91c2ca1f831dcafcc4c2a889b52f7e43d7e8d0,6ef992f9c4559a34c63755b70965effca43e0550,261b9504ec63f5f85fd82a8a1863fa1af229e3da,284e9850249fb2fe5c8c3edb917332acd1c24106,261b9504ec63f5f85fd82a8a1863fa1af229e3da,20965c7bc5825cbd88568790902918bab186efab,2dc426545fc2493433755c20a2afc8e8dc59eaa5,ea20220787a0654b6ea2e918ea7afe940e7fe0ea,6cab14408b4e9298a6255076bc425621d67ffbb6,1eb68cb17e1deef2ab868c6bbef88892398a0a6c,f6a8f48bef7a83572d2222d3312ec8f3ff69d734,1,skating rinks installations,47.99,29,0.578544061302682,0.3946360153256705,0.06513409961685823,0.038314176245210725,medium,medium,low,low,33.33333333333333,33.33333333333333,33.33333333333333,66.66666666666666,33.33333333333333,0,66.66666666666666,33.33333333333333,0,100,0,0
30,galva 45,service provider,17 rue de la gare | 45300 escrennes,escrennes,45300,france,surface coating,m3,not_mapped,food_related_products,offal,NA,infrastructure & machinery,wood infrastructure & machinery,15.8,transport,infrastructure & machinery,infrastructure & machinery,galva-45_fra257577-00101,309d00103a7759a093c0d36b0989de1badef6387,6b91c2ca1f831dcafcc4c2a889b52f7e43d7e8d0,18749f682471ed7f6ff2a7f5d6f8116f590ec60a,fe263d7853a4de4e5c3e5bdd119c6ef2e874ba07,76490967981e2e4be937f3abb4f78036e1ee4316,fe263d7853a4de4e5c3e5bdd119c6ef2e874ba07,20965c7bc5825cbd88568790902918bab186efab,95bc226fc5464c0453f0b0d773870c4bfb7b89d9,5c8d24ac55b3c97b7f9945d64f23ac5df2e2a010,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,256ad95394df7f3e77c9f4b25fe5e3c77c61fa5e,6b3155381d80f78330805e1ad6e39a93994dabe6,1,table ornaments,73.58,30,0.7969348659003831,0.26053639846743293,0.5172413793103449,0.16475095785440613,high,low,medium,low,33.33333333333333,33.33333333333333,33.33333333333333,66.66666666666666,33.33333333333333,0,66.66666666666666,33.33333333333333,0,100,0,0
31,getr<e4>nke-roth-gmbh,missing,erlenweg 18 | 85452 moosinning,moosinning,85452,germany,liquors,kg,not_mapped,metallurgy_metalworking,steel_metal_transformation,forming_steels_and_metals,metals,metals electronics,51.7,agriculture & animal husbandry,infrastructure & machinery,infrastructure & machinery,getrankerothgmbh_deu430636-00101,280c3985bd6c76d49d05d56e447003137ff67d89,0539a2ca029a8b456ec557d1400c14effc9783fc,23c44fc667d6dc60b1bde6646f43a310a55183f2,d1ab86f1a5198db6138e085e02ee057d2ef9c5fc,b40b6b7f41947d5184513b610cb0f6c097d5d716,d1ab86f1a5198db6138e085e02ee057d2ef9c5fc,5a013c49508291c6816ac388f93a2c11973086ed,ef0cd8c3d9c1fa09d83a4bc0802fbef407b52f64,d825fa5ed8f92e7ebda9c9ef4976cbe6a3667afa,059cd1abf26b7bc46af1550003fa691c12a200a1,44427e8985dd5ff1573b30f2e5a228e10c30577c,37b3c6c2ee0b5c96340292f83467df52505574a7,1,fuel pumps,14.05,31,0.2222222222222222,0.1685823754789272,0.01532567049808429,0.01532567049808429,low,low,low,low,33.33333333333333,33.33333333333333,33.33333333333333,58.333333333333336,41.66666666666667,0,66.66666666666666,33.33333333333333,0,83.33333333333334,16.666666666666664,0
32,getr<e4>nke-roth-gmbh,missing,erlenweg 18 | 85452 moosinning,moosinning,85452,germany,spirits,kg,not_mapped,metallurgy_metalworking,steel_metal_transformation,pipelines,infrastructure & machinery,transport infrastructure & machinery,-1.35,electronics,infrastructure & machinery,infrastructure & machinery,getrankerothgmbh_deu430636-00101,280c3985bd6c76d49d05d56e447003137ff67d89,0539a2ca029a8b456ec557d1400c14effc9783fc,6c2720d2cd1721314676829f2a39b68b72d0639e,2bdf3ecbc5f92c34088d5bdbf8474011b603ca42,1354160dc90978870049b70246981d6ae7d6bd1b,2bdf3ecbc5f92c34088d5bdbf8474011b603ca42,5a013c49508291c6816ac388f93a2c11973086ed,bf28c021c592e1e90b08e459e58cb68f1f7079b8,8463c0ef32c7acb0a127a98e22a2715c0ea246f3,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,77c8945b3502192bd2f3e98ca7d29be21b140b00,83ec5432af7996bd66a9922fd53ee550d4a388a1,1,industrial mezzanines,29.42,32,0.37547892720306514,0.26436781609195403,0.26436781609195403,0.18773946360153257,medium,low,low,low,33.33333333333333,33.33333333333333,33.33333333333333,58.333333333333336,41.66666666666667,0,66.66666666666666,33.33333333333333,0,83.33333333333334,16.666666666666664,0
33,getr<e4>nke-roth-gmbh,missing,erlenweg 18 | 85452 moosinning,moosinning,85452,germany,"drinks, soft",m3,not_mapped,glass_construction_materials,construction_materials,slabs_concrete,minerals,minerals cement & concrete,45.12,agriculture & animal husbandry,infrastructure & machinery,minerals,getrankerothgmbh_deu430636-00101,ed484b0bd85c08ffc3b9444b4512c88c50a69398,352651a899aa0a863805d1070ad191c1b4877dc9,352651a899aa0a863805d1070ad191c1b4877dc9,352651a899aa0a863805d1070ad191c1b4877dc9,585b8b1cc754de35a17eceda8338d6ddcaa7f295,352651a899aa0a863805d1070ad191c1b4877dc9,5a013c49508291c6816ac388f93a2c11973086ed,a6c8124b34255150464c65700d587bb18a1f0ed4,2ec5d548ee15f6e41797603c6c886d72fd7100a3,b4d19a5eafe6de34ff8436e939e2f2b78171d1ab,eba249ca6035692e7d00d0eddd90415928e45297,3e1187276c2f3c1a8d6f43e2638bb9625e440a9c,1,perfume wholesaler,88.37,33,0.89272030651341,0.2950191570881226,0.04597701149425287,0.019157088122605363,high,low,low,low,33.33333333333333,33.33333333333333,33.33333333333333,58.333333333333336,41.66666666666667,0,66.66666666666666,33.33333333333333,0,83.33333333333334,16.666666666666664,0
34,getr<e4>nke-roth-gmbh,missing,erlenweg 18 | 85452 moosinning,moosinning,85452,germany,wines - france,kg,not_mapped,construction_public_works,equipment,stairs_spiral,infrastructure & machinery,infrastructure & machinery transport fuels,6.79,infrastructure & machinery,infrastructure & machinery,transport,getrankerothgmbh_deu430636-00101,92f571a4b788c9efcf494076dae7dec461fde1b7,67a2bebe6764cadb4d6a461fe33d667bed88fbbe,67a2bebe6764cadb4d6a461fe33d667bed88fbbe,67a2bebe6764cadb4d6a461fe33d667bed88fbbe,a6d4bc0fac5c6d25ab36047155163ced19a414ed,67a2bebe6764cadb4d6a461fe33d667bed88fbbe,5a013c49508291c6816ac388f93a2c11973086ed,961cddd52067dfcefa3bb4dd5b20a4091bc4c35c,631db72c67dc4ddc359ba360d3cc9089c38ad73d,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,20c14fc7205db2879efedab0f4c34e804f92bafd,cb13520f66f78996f4d2a635f225ed4fa08098df,1,robot automation,99.69,34,1,0.6666666666666666,0.632183908045977,0.4367816091954023,high,medium,medium,medium,33.33333333333333,33.33333333333333,33.33333333333333,58.333333333333336,41.66666666666667,0,66.66666666666666,33.33333333333333,0,83.33333333333334,16.666666666666664,0
35,paganelli auclair,missing,rue felicien vergier | 07430 davezieux,davezieux,7430,france,landscaping services,kg,not_mapped,mechanical_engineering_industry_equipment,food_industry_machines_equipment,distilling_machinery_and_equipment,infrastructure & machinery,infrastructure & machinery water supply,1.55,infrastructure & machinery,agriculture & animal husbandry,infrastructure & machinery,paganelli-auclair_fra661849-00101,4b6fc462fc5aabe3bac9652451f73292db9b18f8,1d5949ab72dfd0637f34c705c065f22070d340dd,9907218e568f6f39e2e5f18d09ee2a2f63c52c7e,858935854faedd3e30323ac1ab3e7e4f9f83901d,b22127f878d6f1bccca6cd57160cbab2e51a8134,858935854faedd3e30323ac1ab3e7e4f9f83901d,5a013c49508291c6816ac388f93a2c11973086ed,30c8700907750d0e34b0f78a382172817f83f019,482722720ad7a9c2050aa5b9bb3bf015858f6812,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,89e16bf879234853ff276bda56f49654813745f1,74d086c8b051f315c1bd2dab8cb4d5d57473c67e,1,upright pianos,75.15,35,0.8122605363984674,0.5517241379310345,0.5287356321839081,0.36398467432950193,high,medium,medium,medium,33.33333333333333,44.44444444444444,22.22222222222222,44.44444444444444,55.55555555555556,0,55.55555555555556,44.44444444444444,0,77.77777777777779,22.22222222222222,0
36,paganelli auclair,missing,rue felicien vergier | 07430 davezieux,davezieux,7430,france,gardening services,m3,not_mapped,mechanical_engineering_industry_equipment,agriculture_machines_equipment,drinking_troughs,infrastructure & machinery,infrastructure & machinery minerals,10.63,infrastructure & machinery,infrastructure & machinery,infrastructure & machinery,paganelli-auclair_fra661849-00101,4b6fc462fc5aabe3bac9652451f73292db9b18f8,1d5949ab72dfd0637f34c705c065f22070d340dd,abe7516f5d2c9e0eadda2801313146436df01c48,c431714a185dafc5430f48ffb5dbbfd8992a6529,14a0c8c5a3ce66fdee8d39fc9f65b8dfbe54b971,c431714a185dafc5430f48ffb5dbbfd8992a6529,5a013c49508291c6816ac388f93a2c11973086ed,3ac07002ef73b08a883ff2af5e8741efa4df53f8,a7f61a0fe951583cfa3fad65d034d2225d108345,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,ddb1fb396c414766bce93cd6efa626f2c49c43d8,bcd9fd9fc1d4d1722145b24e07b738e6e53c1715,1,ballons,-1.4,36,0.07279693486590039,0.022988505747126436,0.05747126436781609,0.019157088122605363,low,low,low,low,33.33333333333333,44.44444444444444,22.22222222222222,44.44444444444444,55.55555555555556,0,55.55555555555556,44.44444444444444,0,77.77777777777779,22.22222222222222,0
37,paganelli auclair,missing,rue felicien vergier | 07430 davezieux,davezieux,7430,france,open space amenities,kg,not_mapped,energy_raw_materials,energy,onshore_and_offshore_services,fuels,infrastructure & machinery fuels agriculture & animal husbandry,30.89,infrastructure & machinery,infrastructure & machinery,agriculture & animal husbandry,paganelli-auclair_fra661849-00101,c0cecf0fd0f66bfa4a14455256d08d459f71bf5f,707938a8d64b3ee8f879b2fb3c032c6ab4547dad,707938a8d64b3ee8f879b2fb3c032c6ab4547dad,707938a8d64b3ee8f879b2fb3c032c6ab4547dad,1394a26a921ab5bd5dd19ed324910425f18ef46d,707938a8d64b3ee8f879b2fb3c032c6ab4547dad,5a013c49508291c6816ac388f93a2c11973086ed,07395696c5db3cfaeff20564534cc6a33f9db40f,476a4b654f0425927459ba37888ab2634e2f49ff,7427777a09bebc7de3415910114643c3e6cc0740,db6f53ce0bd34a137cb31ae54d2dd84548b578aa,02bf01b56ab19757c165461d76ccc068bed0b586,1,supermarket doors,53.78,37,0.6168582375478927,0.42911877394636017,0.01532567049808429,0.01532567049808429,medium,medium,low,low,33.33333333333333,44.44444444444444,22.22222222222222,44.44444444444444,55.55555555555556,0,55.55555555555556,44.44444444444444,0,77.77777777777779,22.22222222222222,0
38,alois bauer,service provider,marienweg 8 | 95703 pl<f6><df>berg,pl<f6><df>berg,95703,germany,machining,kg,not_mapped,food_related_products,frozen_foods,fruit_frozen_and_deep_frozen,agriculture & animal husbandry,infrastructure & machinery fuels agriculture & animal husbandry,60.08,infrastructure & machinery,infrastructure & machinery,infrastructure & machinery,alois-bauer_00000005061180-001,9fc44bc6b224f73b58e118da9304c89e2a4978c4,20d8631bd54d2c718a32a8cf80bc910b0eab0648,0f8b175ab8b86943684a5d0dc6a713e92fe0be8a,371c1d293c4af1c626cd10ac95b34b4492dd744d,84602a451bbe1ebbf7f3879a7adde4b3823a9990,371c1d293c4af1c626cd10ac95b34b4492dd744d,20965c7bc5825cbd88568790902918bab186efab,3d653f2164488f2b732b4bcb22abab96a82e6dff,98cfea4eabf3a53ac097737aca469a5e238679af,6cab14408b4e9298a6255076bc425621d67ffbb6,e25c674e35a5b7a88cf7b450ac2701640105582f,02bf01b56ab19757c165461d76ccc068bed0b586,1,functional dyes,16.93,38,0.25287356321839083,0.1839080459770115,0.022988505747126436,0.011494252873563218,low,low,low,low,16.666666666666664,41.66666666666667,41.66666666666667,58.333333333333336,41.66666666666667,0,75,25,0,91.66666666666666,8.333333333333332,0
39,alois bauer,service provider,marienweg 8 | 95703 pl<f6><df>berg,pl<f6><df>berg,95703,germany,surface treatment,m3,not_mapped,food_related_products,tinned_foods,pork_meats_tinned,agriculture & animal husbandry,agriculture & animal husbandry chemicals,61.51,infrastructure & machinery,infrastructure & machinery,agriculture & animal husbandry,alois-bauer_00000005061180-001,e0da00d386ac48ec87d5a9684015d5c1059540c8,6b91c2ca1f831dcafcc4c2a889b52f7e43d7e8d0,6ef992f9c4559a34c63755b70965effca43e0550,261b9504ec63f5f85fd82a8a1863fa1af229e3da,284e9850249fb2fe5c8c3edb917332acd1c24106,261b9504ec63f5f85fd82a8a1863fa1af229e3da,20965c7bc5825cbd88568790902918bab186efab,7e29dffab3496cce654e7bd78f37191f46377730,cb5de92efa33f001dc5d5306bd0ccf2ddb188f87,6cab14408b4e9298a6255076bc425621d67ffbb6,fc7b17f1fc771d28e879cd927476167d26e4dd3b,0d60252cd7fcb1e767a8546b1aa4489710082d3e,1,industrial drives,79.08,39,0.8390804597701149,0.27586206896551724,0.11494252873563218,0.05747126436781609,high,low,low,low,16.666666666666664,41.66666666666667,41.66666666666667,58.333333333333336,41.66666666666667,0,75,25,0,91.66666666666666,8.333333333333332,0
